年月日,時刻コード,始値(円/kWh),高値(円/kWh),安値(円/kWh),終値(円/kWh),平均(円/kWh),約定量合計(kWh),約定件数
2019/05/03,47,8.12,8.12,4.50,5.85,6.70,18950,46
2019/05/03,48,6.10,7.00,4.50,5.37,5.97,18850,37
2019/05/04,1,9.20,9.20,4.88,7.00,6.12,18150,30
2019/05/04,2,9.20,9.20,4.89,7.00,6.04,19050,32
2019/05/04,3,6.31,7.18,4.89,7.18,5.55,16550,27
2019/05/04,4,6.19,7.08,4.88,7.08,5.46,17000,26
2019/05/04,5,6.39,7.17,4.94,5.39,5.66,19000,32
2019/05/04,6,6.39,7.38,4.88,5.39,5.62,24000,36
2019/05/04,7,6.98,7.48,4.88,4.88,5.61,38300,37
2019/05/04,8,6.69,7.26,4.87,4.87,5.30,34550,37
2019/05/04,9,6.49,8.00,4.87,4.87,5.52,28300,30
2019/05/04,10,6.39,7.76,4.88,5.19,5.56,26800,32
2019/05/04,11,6.84,7.12,4.90,5.57,5.33,22950,27
2019/05/04,12,6.17,6.76,4.87,5.49,5.28,18350,28
2019/05/04,13,5.99,5.99,4.87,5.18,5.31,13800,26
2019/05/04,14,5.99,5.99,4.42,5.99,5.11,20400,31
2019/05/04,15,4.70,6.00,4.28,6.00,5.58,52000,40
2019/05/04,16,1.24,7.42,0.01,3.61,0.88,113350,59
2019/05/04,17,0.11,6.86,0.01,6.86,1.43,245900,126
2019/05/04,18,0.11,6.86,0.01,3.97,0.76,211350,94
2019/05/04,19,0.11,6.46,0.01,3.58,0.64,194350,87
2019/05/04,20,0.11,6.86,0.01,0.31,0.55,187700,98
2019/05/04,21,0.11,6.86,0.01,6.86,0.32,291750,83
2019/05/04,22,0.11,6.86,0.01,6.86,0.31,298450,76
2019/05/04,23,0.11,6.86,0.01,6.86,0.35,302900,87
2019/05/04,24,0.11,5.70,0.01,0.64,0.33,306550,86
2019/05/04,25,0.01,5.80,0.01,0.11,0.49,318300,100
2019/05/04,26,0.01,6.86,0.01,0.01,0.53,316500,97
2019/05/04,27,0.01,6.86,0.01,0.32,0.76,273200,123
2019/05/04,28,0.01,10.33,0.01,0.01,0.75,236300,120
2019/05/04,29,0.01,7.03,0.01,0.01,1.01,197800,93
2019/05/04,30,0.01,7.03,0.01,5.76,2.05,275100,124
2019/05/04,31,0.01,7.21,0.01,5.45,1.92,256750,126
2019/05/04,32,0.10,7.21,0.01,5.63,2.72,157550,84
2019/05/04,33,4.32,9.93,4.22,6.67,6.83,53900,52
2019/05/04,34,4.55,10.36,4.45,5.22,6.74,62750,79
2019/05/04,35,8.95,10.78,5.39,8.00,7.60,50650,70
2019/05/04,36,6.20,10.78,6.20,8.32,7.76,43700,55
2019/05/04,37,6.65,14.10,5.18,5.19,8.52,45600,77
2019/05/04,38,8.31,13.95,5.25,5.25,9.58,43400,57
2019/05/04,39,8.60,10.76,5.27,5.27,8.87,44500,51
2019/05/04,40,8.40,10.76,5.27,5.27,8.81,44550,53
2019/05/04,41,8.20,11.94,5.27,5.27,8.94,48800,59
2019/05/04,42,8.10,11.94,5.20,5.20,9.17,44950,72
2019/05/04,43,8.20,10.80,5.19,9.77,8.41,36250,64
2019/05/04,44,7.31,10.36,5.20,9.10,7.62,33300,56
2019/05/04,45,7.68,8.01,5.39,5.39,7.17,30050,34
2019/05/04,46,6.51,7.15,5.18,5.39,6.08,56300,44
2019/05/04,47,7.51,7.51,5.44,5.73,6.65,20800,35
2019/05/04,48,6.52,7.00,5.13,5.39,6.02,18950,33
2019/05/05,1,8.00,8.00,5.28,5.85,5.70,13050,18
2019/05/05,2,8.00,8.00,4.88,6.18,5.88,24950,26
2019/05/05,3,7.00,7.18,4.88,4.88,5.73,29350,33
2019/05/05,4,7.00,7.18,4.88,6.15,5.79,27050,27
2019/05/05,5,7.00,7.18,4.88,5.95,5.87,28150,26
2019/05/05,6,7.00,7.18,4.87,5.93,5.85,31800,24
2019/05/05,7,7.73,8.29,4.87,7.15,6.76,42150,54
2019/05/05,8,7.69,8.41,4.88,7.12,6.59,46750,38
2019/05/05,9,7.00,7.18,4.70,6.02,5.80,47350,26
2019/05/05,10,7.00,7.18,4.87,6.02,5.89,47100,24
2019/05/05,11,7.18,7.19,4.87,6.00,5.53,32950,23
2019/05/05,12,7.00,7.18,4.87,7.13,5.50,30600,25
2019/05/05,13,7.00,7.00,4.87,6.81,5.31,34500,32
2019/05/05,14,7.00,7.00,4.28,5.87,4.79,28650,33
2019/05/05,15,6.20,7.21,4.28,7.21,5.31,66850,54
2019/05/05,16,6.20,7.60,4.25,7.60,5.21,67050,59
2019/05/05,17,0.01,6.86,0.01,6.86,2.11,218950,134
2019/05/05,18,0.01,6.86,0.01,4.59,1.98,193100,119
2019/05/05,19,0.01,6.86,0.01,4.51,2.01,197350,115
2019/05/05,20,0.01,6.86,0.01,3.58,1.67,264050,138
2019/05/05,21,0.01,6.86,0.01,4.05,0.92,364500,155
2019/05/05,22,0.01,6.86,0.01,4.05,0.91,335950,131
2019/05/05,23,0.01,6.86,0.01,3.80,0.85,350550,141
2019/05/05,24,0.01,6.86,0.01,0.01,0.88,349850,143
2019/05/05,25,2.31,6.86,0.01,4.05,0.95,350150,139
2019/05/05,26,2.31,6.86,0.01,0.99,0.94,352550,144
2019/05/05,27,4.47,6.86,0.01,1.62,1.38,255500,119
2019/05/05,28,5.16,6.86,0.01,0.01,1.86,241150,116
2019/05/05,29,0.01,6.98,0.01,1.00,2.06,216650,121
2019/05/05,30,0.98,7.21,0.88,1.00,3.31,157550,69
2019/05/05,31,5.98,8.51,2.00,3.00,4.93,62850,57
2019/05/05,32,6.32,8.51,3.00,3.73,4.69,258200,81
2019/05/05,33,6.50,10.33,5.00,8.91,7.25,74150,43
2019/05/05,34,7.82,10.33,5.00,9.34,7.54,62450,56
2019/05/05,35,8.00,11.48,5.00,7.71,7.75,97050,112
2019/05/05,36,8.00,11.48,5.79,6.41,7.73,83450,63
2019/05/05,37,6.33,15.23,6.33,15.23,10.73,33050,32
2019/05/05,38,6.37,15.23,5.83,10.13,10.77,38450,48
2019/05/05,39,7.40,15.20,6.73,10.30,10.78,37000,38
2019/05/05,40,7.20,15.20,7.00,10.10,11.14,31350,48
2019/05/05,41,5.69,14.17,3.01,10.02,8.99,48650,54
2019/05/05,42,5.70,14.17,5.38,9.94,10.51,36400,32
2019/05/05,43,7.58,14.17,5.27,8.93,9.23,41100,40
2019/05/05,44,7.18,14.17,5.19,8.18,9.00,39950,44
2019/05/05,45,7.18,10.36,5.19,9.07,7.45,72650,47
2019/05/05,46,7.18,10.36,5.18,7.73,7.20,72200,43
2019/05/05,47,5.28,7.50,5.00,7.50,6.59,32400,31
2019/05/05,48,4.50,7.50,4.50,7.50,6.34,31450,25
2019/05/06,1,7.18,9.50,4.15,9.50,6.41,45850,53
2019/05/06,2,7.10,9.50,3.67,9.50,6.34,48100,54
2019/05/06,3,7.10,8.03,3.98,8.03,6.33,47300,48
2019/05/06,4,7.14,8.53,4.88,8.11,6.52,38450,43
2019/05/06,5,7.10,8.86,4.90,5.81,6.97,28750,40
2019/05/06,6,7.10,8.86,5.73,7.00,6.83,38400,43
2019/05/06,7,7.10,8.94,4.38,5.73,6.48,53950,53
2019/05/06,8,7.10,8.95,4.90,4.90,6.92,57050,57
2019/05/06,9,7.10,8.97,5.18,7.12,6.61,55950,58
2019/05/06,10,7.10,8.51,5.15,6.87,6.55,58600,56
2019/05/06,11,7.10,9.49,4.28,7.51,7.06,98800,90
2019/05/06,12,7.10,8.83,4.28,7.26,7.01,87100,64
2019/05/06,13,7.10,7.10,4.19,6.58,5.63,42550,37
2019/05/06,14,7.10,7.10,4.19,7.00,5.43,50100,49
2019/05/06,15,7.10,7.10,4.37,5.46,5.05,49950,36
2019/05/06,16,7.10,7.10,3.30,5.48,5.06,52650,44
2019/05/06,17,0.10,7.27,0.01,4.62,2.53,176400,103
2019/05/06,18,0.10,6.86,0.01,5.04,2.69,173700,97
2019/05/06,19,0.01,12.08,0.01,6.28,3.56,233950,107
2019/05/06,20,0.01,8.54,0.01,4.32,1.74,250750,108
2019/05/06,21,0.01,7.21,0.01,4.21,1.70,277500,100
2019/05/06,22,0.01,7.21,0.01,0.01,1.48,290450,109
2019/05/06,23,0.01,7.25,0.01,3.87,1.54,315800,117
2019/05/06,24,0.01,7.25,0.01,0.01,1.62,332450,123
2019/05/06,25,0.01,7.28,0.01,3.00,1.61,370800,141
2019/05/06,26,0.01,8.54,0.01,3.00,2.02,375700,138
2019/05/06,27,0.01,8.89,0.01,8.15,3.24,472750,151
2019/05/06,28,0.01,8.91,0.01,6.89,3.97,467450,159
2019/05/06,29,0.01,9.53,0.01,9.00,3.71,373900,147
2019/05/06,30,2.96,10.00,0.50,8.00,5.74,293000,103
2019/05/06,31,3.00,10.80,0.50,3.31,6.22,245750,101
2019/05/06,32,5.50,11.40,3.71,7.75,7.91,246700,79
2019/05/06,33,6.50,11.53,4.60,7.12,7.77,202500,67
2019/05/06,34,7.11,16.00,5.21,6.61,8.40,193050,85
2019/05/06,35,9.86,13.95,5.62,12.16,8.28,302500,112
2019/05/06,36,8.19,13.60,6.19,12.10,9.11,258400,97
2019/05/06,37,10.36,15.00,6.44,15.00,10.30,98750,111
2019/05/06,38,10.60,15.00,7.01,15.00,10.85,108700,148
2019/05/06,39,8.42,15.00,7.25,15.00,10.84,119250,391
2019/05/06,40,7.40,15.00,7.01,10.40,9.48,149050,57
2019/05/06,41,15.00,15.67,6.70,9.72,11.90,203600,108
2019/05/06,42,14.57,15.67,3.01,9.33,10.70,176300,86
2019/05/06,43,8.95,13.00,5.19,9.94,9.86,156350,90
2019/05/06,44,8.20,13.00,5.18,9.58,9.54,154150,83
2019/05/06,45,9.04,11.00,5.83,9.07,9.13,226300,107
2019/05/06,46,7.25,11.00,4.87,9.07,8.99,235300,108
2019/05/06,47,7.25,11.00,3.84,8.05,8.20,153500,91
2019/05/06,48,8.69,11.00,3.81,7.51,7.89,153950,93
2019/05/07,1,8.00,8.00,6.68,7.17,7.37,9050,8
2019/05/07,2,8.00,8.00,6.90,7.07,7.29,8950,5
2019/05/07,3,7.17,7.17,6.87,6.93,6.96,8250,6
2019/05/07,4,7.17,7.17,6.50,6.93,6.96,7500,9
2019/05/07,5,7.19,7.19,6.95,6.95,6.97,7750,7
2019/05/07,6,7.57,7.57,6.93,7.09,7.12,7500,7
2019/05/07,7,8.24,8.24,6.71,7.15,7.21,10050,15
2019/05/07,8,8.24,8.24,6.84,7.24,7.27,10100,15
2019/05/07,9,8.24,8.24,6.76,7.24,7.44,10600,20
2019/05/07,10,8.24,8.24,6.73,7.24,7.39,11500,19
2019/05/07,11,7.58,7.58,7.05,7.05,7.42,9550,16
2019/05/07,12,7.34,7.34,6.98,6.98,7.19,8150,16
2019/05/07,13,7.24,7.24,6.66,7.00,7.07,8900,18
2019/05/07,14,7.32,7.32,5.10,5.83,6.39,10200,27
2019/05/07,15,5.43,6.68,5.01,5.83,6.26,10100,19
2019/05/07,16,7.17,7.17,5.21,5.83,6.23,10600,22
2019/05/07,17,2.04,7.30,2.04,5.84,6.08,5700,21
2019/05/07,18,7.32,7.32,2.25,7.00,5.90,62200,19
2019/05/07,19,2.24,7.27,2.24,6.25,5.93,5500,13
2019/05/07,20,1.68,7.27,1.68,5.21,6.17,2900,9
2019/05/07,21,1.73,6.96,1.73,5.00,5.75,4200,11
2019/05/07,22,3.36,6.96,1.84,4.84,5.83,2850,14
2019/05/07,23,3.73,6.91,1.64,4.27,5.44,8600,26
2019/05/07,24,3.72,6.91,1.80,4.27,4.93,7650,29
2019/05/07,25,3.72,6.48,1.70,3.83,4.88,41350,33
2019/05/07,26,3.72,6.48,2.00,3.57,4.67,36950,35
2019/05/07,27,4.41,7.24,1.93,5.00,5.72,25250,33
2019/05/07,28,4.87,7.24,4.27,5.11,5.90,33150,35
2019/05/07,29,5.13,9.41,3.46,4.63,8.11,139500,72
2019/05/07,30,5.43,9.31,4.46,7.17,8.29,298150,144
2019/05/07,31,6.67,9.62,4.98,5.99,8.18,212250,93
2019/05/07,32,6.67,9.54,4.92,6.04,8.73,160550,98
2019/05/07,33,10.02,14.17,4.90,5.20,6.93,18100,37
2019/05/07,34,10.11,10.22,5.14,9.97,6.72,116900,71
2019/05/07,35,12.44,12.44,5.30,9.20,7.87,87950,70
2019/05/07,36,12.44,12.44,5.61,9.20,7.20,103350,69
2019/05/07,37,13.00,13.00,5.42,9.20,7.62,84250,63
2019/05/07,38,9.42,12.44,5.96,8.59,7.42,90050,62
2019/05/07,39,11.39,11.99,6.32,8.51,9.19,51500,65
2019/05/07,40,11.39,12.37,6.11,8.32,9.14,50150,57
2019/05/07,41,7.99,11.43,6.40,7.76,9.20,48900,59
2019/05/07,42,7.99,12.02,6.40,8.02,9.20,50850,62
2019/05/07,43,9.22,10.53,5.99,5.99,9.05,22200,50
2019/05/07,44,7.65,10.80,4.85,7.65,7.93,34450,53
2019/05/07,45,9.69,9.69,6.63,8.40,8.41,47900,52
2019/05/07,46,9.72,9.72,5.68,8.40,7.60,58250,69
2019/05/07,47,9.43,9.43,4.92,8.40,7.89,45950,64
2019/05/07,48,9.43,9.43,5.83,8.40,8.34,65300,62
2019/05/08,1,7.35,7.90,5.19,5.19,6.28,53800,32
2019/05/08,2,7.90,7.90,5.35,5.35,6.19,58850,36
2019/05/08,3,7.15,8.73,5.25,5.25,6.33,26900,29
2019/05/08,4,6.46,8.65,5.19,5.19,6.32,14450,25
2019/05/08,5,7.22,7.35,5.21,5.21,6.41,19400,33
2019/05/08,6,7.24,7.24,6.23,7.24,6.98,41550,26
2019/05/08,7,7.61,7.61,5.67,5.67,6.63,18050,26
2019/05/08,8,7.58,7.58,5.78,5.78,6.51,31600,34
2019/05/08,9,7.96,8.23,6.88,8.10,7.44,18900,37
2019/05/08,10,8.10,8.23,5.89,7.93,7.21,15850,36
2019/05/08,11,8.10,8.23,5.93,8.10,7.35,19400,34
2019/05/08,12,8.88,9.01,6.79,8.35,7.99,16250,40
2019/05/08,13,7.18,7.36,5.19,5.99,6.31,41200,42
2019/05/08,14,7.18,7.36,4.91,5.99,6.19,45900,43
2019/05/08,15,6.95,11.45,4.62,5.08,7.60,28900,41
2019/05/08,16,6.99,11.55,4.72,7.15,8.46,21550,29
2019/05/08,17,6.26,10.43,3.88,5.67,6.51,33700,51
2019/05/08,18,6.03,10.63,4.28,5.90,6.52,33550,47
2019/05/08,19,6.03,10.54,4.28,6.17,6.45,31700,46
2019/05/08,20,5.94,10.47,4.16,6.10,6.30,31550,43
2019/05/08,21,6.31,10.66,4.00,6.38,6.59,29450,35
2019/05/08,22,6.31,10.67,3.84,3.84,6.58,29050,35
2019/05/08,23,6.48,10.67,3.84,5.67,6.78,27550,36
2019/05/08,24,6.31,10.54,3.71,6.06,6.74,27550,36
2019/05/08,25,5.59,10.19,3.36,5.32,6.53,22150,26
2019/05/08,26,5.59,10.19,3.36,5.22,6.71,73200,36
2019/05/08,27,6.31,10.54,3.71,6.14,6.80,28000,40
2019/05/08,28,6.81,11.05,4.51,5.82,7.68,22450,47
2019/05/08,29,6.95,11.52,4.69,5.57,7.69,24100,49
2019/05/08,30,7.11,11.65,5.09,6.78,7.19,54950,58
2019/05/08,31,8.41,11.91,4.00,6.08,7.65,32150,56
2019/05/08,32,12.03,12.03,4.28,4.46,7.13,72500,72
2019/05/08,33,13.64,13.64,6.18,7.83,8.06,31150,77
2019/05/08,34,13.64,13.64,6.18,9.01,8.08,33050,96
2019/05/08,35,14.46,14.46,6.81,6.81,9.27,178450,113
2019/05/08,36,14.47,14.47,6.82,7.95,9.46,95850,79
2019/05/08,37,15.05,15.05,7.18,10.30,9.06,178150,95
2019/05/08,38,15.48,15.48,6.13,10.30,9.05,229200,110
2019/05/08,39,15.24,15.24,7.40,8.98,9.15,143400,94
2019/05/08,40,10.21,15.01,6.03,8.57,9.32,92850,81
2019/05/08,41,14.69,14.69,6.96,9.96,9.53,120050,82
2019/05/08,42,14.34,14.34,7.39,7.39,9.56,135150,92
2019/05/08,43,9.73,11.06,5.99,5.99,9.27,339200,134
2019/05/08,44,9.56,11.06,5.99,5.99,9.22,344900,141
2019/05/08,45,9.27,11.06,5.99,5.99,8.95,265650,107
2019/05/08,46,8.89,11.06,4.97,5.99,9.16,369100,126
2019/05/08,47,6.57,11.06,5.19,6.10,9.92,331300,89
2019/05/08,48,6.18,11.06,5.99,5.99,9.91,338200,69
2019/05/09,1,10.00,10.00,7.76,7.76,8.62,6150,14
2019/05/09,2,7.67,7.77,5.03,5.99,5.93,51250,29
2019/05/09,3,7.24,7.65,6.09,6.09,6.16,35750,24
2019/05/09,4,7.18,7.18,5.99,5.99,6.09,53400,19
2019/05/09,5,7.26,7.26,5.99,5.99,6.09,76650,36
2019/05/09,6,7.26,7.26,5.65,6.15,6.08,107750,39
2019/05/09,7,8.78,8.78,6.13,6.21,6.94,99800,38
2019/05/09,8,8.78,8.78,6.07,6.24,7.34,165000,58
2019/05/09,9,7.79,8.28,6.07,7.68,7.28,142050,58
2019/05/09,10,7.68,8.11,6.07,6.07,7.34,128200,50
2019/05/09,11,6.71,8.34,6.13,8.00,7.32,145250,59
2019/05/09,12,6.12,8.45,5.22,6.23,7.04,120100,64
2019/05/09,13,7.01,7.91,6.31,6.33,7.27,66250,43
2019/05/09,14,7.32,7.32,6.19,7.32,6.55,5950,16
2019/05/09,15,7.20,7.20,6.17,6.17,6.83,6050,17
2019/05/09,16,7.20,7.20,6.26,6.94,6.98,4950,17
2019/05/09,17,7.31,7.71,5.98,6.82,6.63,8950,25
2019/05/09,18,7.33,7.83,7.23,7.23,7.28,15100,16
2019/05/09,19,9.15,9.65,5.18,8.65,7.90,22450,26
2019/05/09,20,9.15,9.65,7.87,9.25,8.87,17200,23
2019/05/09,21,8.35,9.14,7.00,8.45,8.16,30950,37
2019/05/09,22,8.35,9.15,6.39,7.82,8.09,31900,34
2019/05/09,23,8.35,9.15,6.38,8.45,8.03,22950,37
2019/05/09,24,8.35,9.03,6.35,8.30,7.95,22750,35
2019/05/09,25,7.30,8.00,4.61,7.10,5.96,15350,38
2019/05/09,26,7.30,8.00,4.06,7.10,5.82,15100,41
2019/05/09,27,10.00,10.00,5.99,5.99,8.39,149850,78
2019/05/09,28,10.00,10.00,5.99,7.51,8.13,180650,86
2019/05/09,29,10.00,10.00,5.99,7.62,7.28,114900,81
2019/05/09,30,10.00,10.00,6.14,7.83,7.43,99050,92
2019/05/09,31,10.00,10.36,5.99,5.99,8.74,133400,91
2019/05/09,32,10.00,11.12,6.13,8.35,7.94,73750,67
2019/05/09,33,11.14,11.14,7.55,7.97,9.00,125200,92
2019/05/09,34,10.17,11.25,7.89,9.18,9.01,77700,96
2019/05/09,35,9.15,10.65,8.00,9.00,9.19,127000,107
2019/05/09,36,9.46,10.65,8.27,9.34,9.30,66150,86
2019/05/09,37,10.53,11.40,7.45,7.87,8.79,122150,122
2019/05/09,38,11.55,12.42,7.48,11.42,9.03,114300,157
2019/05/09,39,11.42,11.42,8.06,10.48,9.45,83950,134
2019/05/09,40,10.27,10.30,8.81,10.27,9.22,81300,77
2019/05/09,41,9.83,9.90,8.01,8.01,9.26,73000,82
2019/05/09,42,9.45,10.68,7.98,7.98,9.48,38100,73
2019/05/09,43,9.63,10.19,8.00,9.01,9.14,49000,107
2019/05/09,44,7.77,9.73,7.77,8.09,9.05,48500,114
2019/05/09,45,9.61,10.09,7.81,7.81,9.09,82850,73
2019/05/09,46,9.47,9.88,7.64,8.97,9.00,87950,103
2019/05/09,47,8.35,9.99,7.17,7.92,8.37,23400,41
2019/05/09,48,8.35,9.55,7.27,8.06,8.49,26750,53
2019/05/10,1,7.55,10.00,5.36,6.16,6.61,40300,30
2019/05/10,2,7.85,8.23,5.29,6.03,6.68,25750,34
2019/05/10,3,7.34,8.07,5.20,5.99,6.33,42500,40
2019/05/10,4,7.24,8.07,5.22,5.99,6.31,40800,39
2019/05/10,5,7.15,7.15,5.81,6.02,6.21,101050,40
2019/05/10,6,7.15,7.15,5.59,6.03,6.18,84150,40
2019/05/10,7,7.81,8.57,6.14,6.38,7.00,103000,39
2019/05/10,8,7.83,7.83,6.19,6.38,7.00,103650,32
2019/05/10,9,7.86,7.86,6.29,7.67,7.00,62850,39
2019/05/10,10,7.87,7.87,6.34,7.67,7.12,66500,41
2019/05/10,11,7.57,7.57,6.06,7.17,6.48,66250,35
2019/05/10,12,7.26,7.26,5.65,7.06,6.29,81250,36
2019/05/10,13,7.55,7.55,5.31,6.99,6.46,68950,33
2019/05/10,14,7.50,7.50,6.09,6.38,6.94,28250,24
2019/05/10,15,7.67,7.67,5.29,6.72,6.38,22100,35
2019/05/10,16,7.10,7.18,5.00,6.77,5.96,20700,43
2019/05/10,17,7.15,7.25,5.09,5.99,6.11,73200,46
2019/05/10,18,7.15,9.15,5.00,6.89,6.78,55850,46
2019/05/10,19,7.15,7.15,5.99,5.99,6.72,68600,37
2019/05/10,20,7.18,7.18,5.94,6.01,6.62,37750,29
2019/05/10,21,7.18,8.81,5.91,7.35,6.66,104300,48
2019/05/10,22,7.18,8.81,5.98,8.18,6.71,107100,48
2019/05/10,23,8.99,8.99,5.83,5.99,6.87,122450,57
2019/05/10,24,8.98,8.98,5.24,6.97,7.04,88850,54
2019/05/10,25,6.77,7.84,4.87,5.35,6.51,35000,37
2019/05/10,26,6.28,7.84,4.66,6.66,6.33,50500,52
2019/05/10,27,10.00,10.00,6.00,9.60,8.27,217400,125
2019/05/10,28,10.24,10.24,6.19,8.35,8.15,257250,126
2019/05/10,29,10.36,10.36,3.74,9.80,7.73,268050,128
2019/05/10,30,9.06,10.03,6.36,8.98,8.22,542450,180
2019/05/10,31,10.44,11.60,6.05,10.58,8.11,265150,130
2019/05/10,32,11.06,11.34,6.52,8.45,7.93,320400,120
2019/05/10,33,11.59,12.49,6.80,7.71,8.50,255400,131
2019/05/10,34,11.59,12.49,6.90,7.57,8.99,157400,121
2019/05/10,35,11.59,12.49,6.32,11.49,8.27,193100,122
2019/05/10,36,11.59,12.49,6.43,10.86,8.74,191450,114
2019/05/10,37,9.00,13.39,6.61,10.76,8.80,217800,107
2019/05/10,38,12.66,12.66,6.64,11.00,8.87,214650,107
2019/05/10,39,10.31,10.76,6.94,10.76,9.04,207550,127
2019/05/10,40,12.49,12.49,6.56,9.00,8.57,141100,106
2019/05/10,41,13.20,13.20,6.61,9.00,8.61,136750,88
2019/05/10,42,11.30,11.83,6.27,9.45,8.78,119450,94
2019/05/10,43,11.14,11.14,6.11,9.38,8.70,124350,98
2019/05/10,44,7.93,9.68,6.20,8.07,8.23,130600,88
2019/05/10,45,8.03,12.00,7.93,8.46,9.27,62500,58
2019/05/10,46,8.03,11.62,7.93,8.37,9.20,60850,59
2019/05/10,47,8.03,9.60,7.12,7.42,8.32,35150,44
2019/05/10,48,5.55,9.41,4.90,9.38,6.90,43950,55
2019/05/11,1,7.84,8.72,5.09,7.16,6.49,42400,28
2019/05/11,2,7.83,8.52,5.51,7.20,6.95,39750,26
2019/05/11,3,8.73,8.73,5.67,7.09,7.07,41350,21
2019/05/11,4,8.73,8.73,5.51,5.51,7.02,43250,31
2019/05/11,5,7.59,8.97,6.99,7.72,7.26,38200,13
2019/05/11,6,7.59,7.88,5.77,7.70,7.06,51600,26
2019/05/11,7,7.90,8.16,6.52,7.90,7.55,41850,22
2019/05/11,8,8.30,8.50,6.84,8.30,7.80,42450,25
2019/05/11,9,7.96,8.00,6.59,8.00,7.52,41250,20
2019/05/11,10,7.96,8.00,6.59,7.90,7.49,42500,27
2019/05/11,11,7.59,11.85,6.67,8.70,8.52,177750,62
2019/05/11,12,7.35,8.79,6.64,8.60,8.04,88200,33
2019/05/11,13,7.06,7.26,4.66,5.51,5.69,18000,18
2019/05/11,14,7.06,8.35,5.38,6.79,6.52,19800,16
2019/05/11,15,7.09,8.49,6.01,6.08,6.19,36400,21
2019/05/11,16,7.09,8.34,4.52,5.99,6.02,66850,28
2019/05/11,17,6.07,7.17,4.83,5.99,6.02,74200,28
2019/05/11,18,6.07,7.27,5.24,6.18,6.23,72300,24
2019/05/11,19,6.02,7.78,5.19,6.85,6.29,42600,28
2019/05/11,20,5.48,7.14,4.55,6.86,5.60,40750,28
2019/05/11,21,5.56,7.71,4.53,5.99,5.80,48700,30
2019/05/11,22,5.00,7.42,3.00,7.42,5.23,50900,28
2019/05/11,23,4.91,7.11,0.01,7.11,4.74,29600,30
2019/05/11,24,4.91,7.05,0.01,7.05,4.64,32050,27
2019/05/11,25,4.91,7.06,0.01,0.01,3.30,104800,70
2019/05/11,26,4.91,7.06,0.01,0.01,3.43,126400,68
2019/05/11,27,5.47,7.03,4.40,5.96,5.59,23550,36
2019/05/11,28,5.96,10.09,4.52,10.09,7.03,37650,41
2019/05/11,29,6.21,9.38,4.60,6.31,6.64,73600,54
2019/05/11,30,6.60,9.38,4.80,5.99,6.39,133600,73
2019/05/11,31,6.60,9.43,5.49,5.99,6.36,126750,63
2019/05/11,32,7.31,10.06,2.54,10.06,6.75,129250,78
2019/05/11,33,9.80,11.31,5.89,11.31,7.12,104400,58
2019/05/11,34,9.80,11.38,5.76,11.38,7.93,49150,41
2019/05/11,35,9.80,10.80,4.66,10.00,8.01,74750,59
2019/05/11,36,9.80,10.80,6.30,8.93,8.81,51550,46
2019/05/11,37,9.36,13.00,6.41,10.02,7.36,237950,83
2019/05/11,38,9.46,10.80,6.52,10.23,7.46,270600,81
2019/05/11,39,9.46,11.40,6.33,9.56,7.45,255350,68
2019/05/11,40,9.46,13.00,6.52,9.26,7.25,225100,65
2019/05/11,41,10.00,11.71,6.52,9.13,7.10,236800,62
2019/05/11,42,10.00,10.80,6.52,9.52,7.03,172600,52
2019/05/11,43,9.66,10.80,6.40,7.02,7.38,116350,56
2019/05/11,44,9.66,10.80,6.09,6.09,6.99,127150,70
2019/05/11,45,9.53,12.00,4.80,5.99,7.24,52200,78
2019/05/11,46,9.08,11.00,5.87,5.99,8.12,28750,56
2019/05/11,47,8.93,11.00,5.56,8.00,8.36,21000,47
2019/05/11,48,8.22,9.65,5.32,7.98,7.89,18900,39
2019/05/12,1,6.54,9.90,6.00,8.26,8.77,4750,14
2019/05/12,2,6.54,9.12,6.18,8.32,8.50,4450,12
2019/05/12,3,8.85,8.85,6.00,8.25,8.32,3950,13
2019/05/12,4,7.56,9.17,6.00,8.60,7.97,4100,16
2019/05/12,5,7.58,8.60,5.02,5.99,6.10,74200,33
2019/05/12,6,7.58,8.44,5.00,5.99,6.17,154950,41
2019/05/12,7,7.77,8.70,5.02,5.99,6.22,148250,47
2019/05/12,8,9.18,9.18,6.16,6.16,6.52,153750,54
2019/05/12,9,7.63,7.97,5.84,7.27,6.89,225150,55
2019/05/12,10,7.56,8.46,6.08,7.23,7.20,182000,41
2019/05/12,11,7.21,7.98,5.99,6.74,6.81,105600,36
2019/05/12,12,6.61,7.72,6.15,6.43,6.64,47450,26
2019/05/12,13,6.66,7.62,5.11,6.04,6.45,19750,17
2019/05/12,14,6.66,7.14,6.55,6.55,6.68,2550,9
2019/05/12,15,5.63,7.43,4.54,5.38,6.03,2150,14
2019/05/12,16,5.21,7.03,0.01,5.34,5.35,2350,14
2019/05/12,17,5.36,5.76,4.00,5.43,5.48,2900,11
2019/05/12,18,5.42,6.86,4.00,5.35,5.50,3900,15
2019/05/12,19,2.34,6.86,2.34,5.33,5.24,4450,16
2019/05/12,20,0.01,6.86,0.01,5.29,1.48,68500,42
2019/05/12,21,0.98,6.00,0.01,0.11,1.93,89500,42
2019/05/12,22,0.51,5.07,0.01,0.11,2.30,154150,55
2019/05/12,23,1.00,5.48,0.20,4.66,2.75,171100,58
